PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
91379,"For a Gaussian the entropy is a constant times the log of the variance (or standard deviation) and contains no more or less information than that. It's only when you allow non-Gaussian distributions that the entropy becomes a more interesting information measure. One characterization of the Gaussian distribution (say of mean 0 and variance 1) is that among all distributions of given mean and variance it has the highest entropy.  So the Gaussian solves a maximum entropy problem.  But I suspect that's not the kind of thing you're after.  Could you clarify what you mean by ""of any use""?  "
91387,"With your hypotheses the subspace is an effective divisor if and only if the ideal sheaf is locally free of rank 1.  You can use Fitting ideals etc. to see that the locus where the ideal sheaf is not locally free of rank 1 is a closed analytic subspace et cetera."
91390,"The paper gives email addresses for each author. You could try contacting them"
91396,"In the question and in the answers by Hans and by Denis Serre there are examples of how the 1st order terms can be eliminated. Transforming from divergence to non-divergence form as you mentioned or vice-versa is another technique. It is applicable if the equation is linear and the 1st order term satisfies an integrability condition that allows it to be expressed as in your formula. I am still interested in given a more general elliptic equation finding a form without such terms if one exists."
91403,"It depends on what you mean by ""discrete Gaussian distribution"". For example if $\sigma \ll 1$ the floor will be uniformly distributed between the values $0$ and $-1.$ Is that ""discrete gaussian""?"
91412,"To be honest I prefer a public discussion. Just post your questions here or on AoPS (the SE forum moves too fast and is too overcrowded with people looking for help with their homeworks to run the discussion there but AoPS College playground is a nice place if you think that your questions are not OK for MO)."
91444,"You mean the Seifeit surface?"
91456,"I guess that if you understand the finite case the compact case will be very similar. So let us suppose K finite. Here is a candidate : let S be any multiplicity one left-submodule of C(K) containing a copy of each simple left module. Then take $M=N:=S. C(K)^H$. 

I am much too lazy to check anything at the moment but I'm pretty sure it works for H=K or H=\{e\}$ !

On the other hand this is maybe not as nice a construction as what you would hope for. Thx. What is $S.C(K)^H$? Well the product of these two subsets of $C(K)$ or if you prefer the $(C(K)^H)^{opp}$ submodule of $C(K)$ for the right multiplcation that is spanned by S (which is a $C(K)$-submodule for the left multiplication). Argh I don't know how to edit the previous comment. I meant the product of these two subvectorspaces not subsets. I.e. linear combinations of products."
91457,"It seems to me that $R$ can be written as a tensor product of $S \in M_q$ and $T \in M_p$ given by
$$ S[x_0x_1] = 1 \Leftrightarrow x_0 + 1 \equiv x_1\ (mod\ p) $$
and
$$ T[y_0y_1] = 1 \Leftrightarrow y_0 + 1 \equiv y_1 \ (mod\ p) $$

I suspect that there is a typo and the condition on $S$ is supposed to be $y_0+1 \equiv y_1\ (mod\ q)$.
In any case this tensor product formulation may be helpful."
91462,"The error begins in line zero: Calculate without fixing a definition of $e^z$. That is not the problem $e^z=1+z+{1\over 2}z^2 +{1\over 6}z^3+\ldots$ is perfectly well-defined. The problem is not with defining $e^z$.  It's with defining $a^z$ for $a\neq e$. http://mathoverflow.net/faq#whatnot There does not seem to be any further need to edit this question.  Please let it be."
91488,"This isn't true.  For example a quadratic twist of an elliptic curve is a twist in your sense but not a torsor under the original elliptic curve.  Even worse a twist of $G$ in your sense need not be a torsor for any group whatsoever.  Here is a silly example: $G=\mathbf{Z}/5$ $X=\text{spec}(k\times k\times k')$ where $k'/k$ is a cubic separable extension. On page 98 of B. Poonen's notes www-math.mit.edu/~poonen/papers/Qpoints.pdf it clearly states that the set of $k$-torsors is equal to the set of twists of $\mathbf{G}$ where $\mathbf{G}$ is the algebraic group $G$ endowed with its  right action  of $G$ given by translation. Aren't the twists of $\mathbf{G}$ the same as the twists of $G$? He means twists of $\mathbf{G}$ as a $G$-torsor not twists of $G$ as a variety. Ow I see. Well then it's clear. Just a minor nitpick: the bijection between the set of $k$-twists and $H^1$ does not follow from the references he gives between parentheses...(That's what had me going.) You need the analogues of those ""statements"
91520,"I think in your case for $R/I$ to be CM it is necessary that proj. dim $R/I\leq4$. Mahdi: how do you get $4$?
 A sufficient condition is that the quotient ring has the expected dimension. See

http://mathoverflow.net/questions/44823/irreducibility-smoothness-of-the-degeneracy-locus/45502#45502 the case that I'm more interested in is when I is of codimension 2."
91530,"When working with groups you are implicitly working in enough of second-order arithmetic to make the basics of model theory function. As such you have the categoricity theorem for $\mathbb{N}$. The lack of categoricity for first-order $PA$ occurs only because we cut back the assumption that $\mathbb{N}$ is well-ordered (since this is a second-order assumption.) What I'm really trying to say here is that non-standard elements only seem to creep in when you throw out the assumption that $\mathbb{N}$ is well-ordered. I believe that categoricity of $\mathbf N$ means that all copies of $\mathbf N$ look the same within the universe but not necessarily the same as the external standard $\mathbf N$?

Maybe the solution is that we work in second-order arithmetic in which all the finite sets (of integers) actually exist as opposed to set theory?  The key thing to note is that you only logically work in the formal theory of $PA$ which makes no mention of non-standard elements and can't distinguish between standard and n"
91534,"I'm afraid I still don't get it.  Philip writes: ""since the properties of sin cos are the same for real as for surreal numbers one would simply write that (x+iy) with x y in [-11] and x^2+y^2=1 is mapped to theta where there is a unique theta such that cos(theta)=x sin(theta)=y"".  But why are the properties of sin and cos the same for real as for surreal numbers?  If there is a transfer principle at work here I'd like to see a clear statement of it."
91550,"The maximal chain $0 \subset p \subset m$ shows that $V$ has dimension $2$. That's all. Thanks Harry. I think this is the case the localization of local ring at its maximal ideal is equal to itself."
91559,"Your question seems quite vague and it's not clear to me it's a research question.    I *think* the question is asking for polynomial injections from $Z^3$ to $Z$ but I'm not sure I think it's about polynomial injections from ${\bf N}^3$ to $\bf N$ that is triples of positive integers to positive integers. "
91582,"Ordered in what sense?  Gerhard ""Ask Me About System Design"" Paseman 2012.03.18 Gerhard Paseman An ordered tree is a rooted tree in which the order of the subtrees is significant. And how is the degree sequence given? is it ordered as well?  Or is it just a multiset?  Gerhard ""Ask Me About System Design"" Paseman 2012.03.18 Gerhard Paseman sorry for the unclear specification: The degree sequence is ordered as well
 OK so I suppose a path of 5 vertices directed away from an end vertex has degrees 11110 (counting number of children) but directed from an internal vertex 21100. If that is correct then *sequence of outdegrees* would have been clearer to me. so would degree sequence 213451111111 mean the root has two children the one on the left is a leaf and the one on the right has two children  one with 3 leaves on it and one with 4? That would uniquely specify the tree so it must not be that. Can you give an example? the question is not clear at all. could you please give an example of a degree sequence and pref"
91592,"GH Thank you for your answer. But this formula counts the number of labeled trees whereas ordered trees are considered unlabeled. "
91599,"This is clearly false think about $i=0$... In general you would study this by means of the long exact sequence for relative cohomology and the isomorphism $H^i(S;D) = H^{4-i}(S-D)^\vee$. Using the long exact sequence it is easy to represent the Euler number of S-D by the Euler numbers of S and D but we still cannot represent the Betti numbers of S-D by the Betti numbers of S and D right? At least we cannot find a universal formula... What it is true is that $\sum (-1)^i b_i(S-D)=\sum (-1)^i b_i(S) - \sum (-1)^i b_i(D)$. In fact the topological Euler-Poincaré characteristic is additive as you can see by taking a triangulation of $S$ that contains a triangulation of $D$ as a sub-triangulation (racall that any smooth complex projective variety can be triangulated). "
91608,"Don't have an answer yet but this might help.
$x_1 x_2 \ldots x_n$ has no more than one $x$ differing from unity is equivalent to $\forall (ij) (x_i-1)(x_j-1) = 0$"
91638,"That's all the information I have it's a complex of acyclic sheaves thanks Can you be more specific  about the complex $\mathcal{L}^\bullet$?   The answer depends on the differentials. If all the differential are zero the answer is the complex itself.    For other differentials you can expect a different answer."
91639,"This “fully formal ETCS” is quite a mess but from what I recall they intend to formulate the theory in a sequent calculus and use $\vdash$ instead of a sequent arrow. That is you should read it as a plain implication. And you should also read the last conjunction as implication. ""This fully formal ETCS is quite a mess"" -- would you care to amplify Emil?  Where do I start? I already mentioned that it is presented in a confusing way as a sequent calculus instead of a list of axioms. The language of the theory is chosen in an unsystematic haphazard way: all concepts of the theory are definable from the composition predicate nevertheless the signature includes a random selection of various defined concepts appearing in the axioms. These concepts are not presented with simple defining axioms but a list of properties (which would be equivalent to the defining axiom were it not for errors). This leads to an explosion of the number of axioms ... ... and to various mistakes: for example there are a whole bunch of "
91648,"Does this not follow from the simple recursion for the continuant? I do not know. Does it? Could You show that?
 I develop my own way do generate it - from simple linear algebra... - let me explain in the post. Here is simplified and compact version of sage worksheet: http://sagenb.com/home/pub/4603/"
91656,"The difference of two such functions will be a cusp form of weight 0 on the full modular group -- i.e. 0 (I think). alpoge: That's nice.  The computational approach is to use the theorem that $f(z)$ is a polynomial in $j$.  Start with $j^m$ and for each $k=m-1m-2m-3\ldots0$ use the vanishing of the $q^{-k}$ coefficient to determine the coefficient of $j^k$.  At the end you've found the polynomial and proven it unique."
91682,"An approach which I thought was to try and use heat semigroups to obtain regularisation. Let $\Delta = \rm{div}\nabla$ and $\tilde{\Delta} = \tr\nabla \tilde{\nabla}$. Both these operators are self-adjoint. Set $L = \sqrt{\Delta}$. Then for $u \in \rm{dom}(\tilde{\nabla})$ 

$$\|\tilde{\nabla}\e^{-tL}u\| = \|\tilde{\Delta} \e^{-tL}u\|.$$

The only problem is that I don't know if $\tilde{\Delta}$ will commute with $e^{-tL}u$. If $L = \sqrt{\tilde{\Delta}}$ then it will but I don't know if $\e^{-tL}u$ can be identified with a smooth section? (I don't know this for the original $L$ either!)"
91691,"You should tell us what your definition of Calabi-Yau manifold is."
91696,"Dear Harry I don't mean to be rude but you have really been asking a flurry of questions these last few days! I would suggest both that you mull questions over in your mind and search the literature a bit more before asking here (it builds character) and that you make sure to take the time to digest the answers you have received.  Alright. I will. Over nonperfect fields there are nontrivial torsors for unipotent groups e.g. Exercise (3) top of p. 130 Serre's ""Galois Cohomology"" Just adding to Jason's comment that over perfect fields the torsors are indeed trivial. Also an expert reminded me that if one allows non-smooth ""unipotent"" groups and torsors in the fppf topology rather than the etale topology then there are many other examples. Ok. That's helpful. Thanks."
91702,"What if you take the $q$-coordinate on the complex upper half plane? Its differential gives a differential form which is defined on the modular curve $X(1)$. I don't think this is algebraic but I might be wrong. More generally if you uniformize your Riemann surface $X=E-0$ you can construct coordinates $z$ around the cusps by using exponential maps. These aren't algebraic but they give differential forms $dz$."
91710,"I added the obvious tag ""quadratic-forms"". What have you done so far? Typing the title into google gives a lot of results. So what? Indeed. For instance you could look at this: http://www.jstor.org/stable/2372942 While indeed you could have put more work into this question I feel obligated to mention that maybe the biggest tool in the study of quadratic forms over a field of char $\ne 2$ is the bijection with certain bilinear forms. Over a field of char $=2$ there can be many quadratic forms to a single bilinear form. Therefore one surprising place to start if you know some alg. geom is the theory of theta characteristics where you fix the Weil pairing on an abelian variety as your bilinear form."
91723,"Thank you for your response. See my EDIT above. Would you mind elaborating on the definition of the line bundle $[\beta]$? Did you try applying the projection formula from $X\times_k B \to A\times_k B$?"
91742,"Have you tried the following: Place the surface so that $x = (000)$ and the tangent plane at $x$ is spanned by the $xy$ plane. Then the surface can be parameterized locally as a graph $z = h(xy)$. You can then find a formula for $F$ in terms of $h$ ad $x$ and $y$ (my notation not yours) that you should be able to analyze. Deane Yang: Thanks for your comment. I am able to get something like 
$$F_{12}=\frac{-xy(xh_x+yh_y)}{(x^2+y^2+h^2)^{3/2}}.$$ Due to the root term in the denominator I guess the the function can not be smooth. It seems that there is no choice but calculate $\frac{\partial F}{\partial x}$ and see what's $\lim_{(xy)\to(00)}\frac{\partial F}{\partial x}$. On the other hand however if the function is smooth I can't imagine what $\frac{\partial^n F}{\partial x^n}$ would look like.
 Oops $(xh_x+yh_y)$ should be $(xh_x+yh_y-h)$ above.
 Yes you should be able to show that if $h$ is smooth and vanishes at the origin then $F_{12}$ cannot be smooth due to the $3/2$ power."
91789,"I googled it and find at the introduction of the paper (Denis Luminet Alain Valette Faithful Uniformly Continuous Representations of Lie GroupsJ. London Math. Soc. (1994) 49 (1): 100-108.) said the following: Although any connected real lie group G is locally isomorphic to some linear group No nontrivial covering group of $SL_2(R)$ is linear.  For reference this was asked (and answered in the same traditional form!) at http://math.stackexchange.com/questions/122612/non-linear-lie-groups
 This is a special case of a question that was already asked."
91790,"is there any reason to expect this to be true? Is there a non-trivial example where it is true? Hint: If you forget all the coordinates from X and Y the first space maps to a triangle and the second maps to a square; try to find a homeomorphism between those that preserves the type of preimage. (This may be a compactly-generated hint.) Isn't this homework ? Can you prove or disprove it when $X=Y=[01]$ ? It´s not a homework I came uo with this problem when I was traying to understand the proof of a Proposition. This is the Proposition I need and where I began to ask myself if this question is true

http://mathoverflow.net/questions/91796/neighbourhood-of-a-point-in-the-relative-interior-of-a-cell-in-a-convex-cell-comp"
91792,"There are other ways of describing valid processes not just logical and they are not ""incorrect"".  You need to specify your goal in such an endeavour before making such statements.  If your goal is to say that valid reasoning is the only way to reason with validity about systems and processes well I suppose that logically follows.  Much as I enjoy mathematics and mathematical logic I prefer to live in a richer world where one can do more with systems than just reason about them in a formalizable fashion.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.20 which logic? there are so many of them!"
91801,"De Rham cohomology is not a metric object! yes I know. I think I put too much data. But just ignore the metric. is it one dimensional ? Have you tried an example? Like a 1-dimensional manifold with boundary? In other words a bounded closed interval. yes and I think it might work. it is one dimensional. but what about the general case ? It is one-dimensional? What's an example of a closed 1-form on the interval that is not exact? yes well youre right its zero dimensional. There is a true statement here which is that if $M$ is oriented connected and compact without boundary then $H^n(M) \cong \mathbb{R}$. There are also other true variants of this statement. But it sounds like you should think more about what you want."
91803,"math.stackexchange.com would be a good website for your question.  I think it would be a good idea to put a little more effort into it and list the definitions you're referring to.  People likely do not have the textbooks you're referring to on hand.  I thought this had been answered in 

http://mathoverflow.net/questions/74863/what-does-actually-being-a-cw-complex-provide-in-algebraic-topology"
91806,"Yes but an open ball *is* diffeomorphic to $\mathbb{R}^n$. Is there a counterexample to the theorem if the adjective ""complete"" is replaced by that assumption that ""every two points can be joined by a minimizing geodesic""?"
91810,"Define ""cool""    :) You should give at least *one* example. How about: Which primes are a sum of two squares? Likewise every prime $p \equiv 1$ (mod 3) is expressible in the form $a^2 + b^2 + ab$ for integers $a$ and $b$ (as is the prime $3$
but no prime $p \equiv 2$ (mod 3) is so expressible). Martin I agree. In order to motivate the question giving examples like representing primes by quadratic forms as S. Carnahan and Geoff Robinson noted would have been useful. Unfortunately I did not remember these instances. S. Carnahan and Geoff Robinson I would also appreciate it if you give me examples where advanced tools of ANT have been in handy for proving facts about primes.  Tiez ""RE: For any prime p p+1 is composite"" is this true for p=2? Joro that should be a consequence/ an effect of starting to read  asymptotic results on primes! Tiez: please tell us your background in algebraic number theory already so answers will have a better chance of being useful to you. That the first/only example you could come up w"
91815,"The sum of of the alternating series of primes: - 3 + 5 - 7 + ... is 1.  It would be nice to delete wrong claims and wrong proofs if they rely on wrong perceptions only."
91816,"Its sum is 3/4."
91828,"I don't have access to the paper at the moment.  At the risk of suggesting something obvious perhaps there are references in the bibliography that will help.  If elliptic curves in positive characteristic or modular forms modulo a prime $p$ are relevant to the paper then Igusa curves may be what is meant.  One reference for these curves is Katz-Mazur - ""Arithmetic moduli of elliptic curves."" This book (http://books.google.ca/books?id=oNsUIpBgG4sC&pg=PA384&lpg=PA384&dq=%22igusa+model%22+of+modular+curves&source=bl&ots=7ucAbcUftP&sig=7U_hxYGKujOoENyj84BJngPHO1k&hl=en&sa=X&ei=PdatT-n9OIyw0AHhj4z8DQ&redir_esc=y#v=onepage&q=%22igusa%20model%22%20of%20modular%20curves&f=false) and this pdf are the closest references I could find (http://www.collectionscanada.gc.ca/obj/s4/f2/dsk3/ftp04/NQ65684.pdf). Are you talking about ""Igusa curves"" - the special modular curves that occur in positive characteristic? I am not sure. I saw this term for instance in a paper by Winnie Li called 
""Modularity of Asymptotically Optimal T"
91829,"Google ""decreasing rearrangement"". Bill Johnson: Thankyou. Googling finds the phrase ""The notion of rearrangement of a function has long been an important tool
in classical analysis playing a key role in many inequalities. Systematically introduced by Hardy and Littlewood it has been used by several authors in real and harmonic analysis in investigations of singular integrals function spaces and interpolation."""
91831,"""Is that always some number as 240?"": what is this supposed to mean? Noam: Thanks!! YangMills: a generic *rational* elliptic surface has 240 *integral* sections forming an $E_8$ root system.  Shioda found some beautiful geometry and formulas related to this picture and its degenerations and there's probably still more to be said about that.  Elliptic K3's are much more complicated; e.g. in characteristic zero the Néron-Severi group can't fill out $H^2$ because $h^{20}$ and $h^{02}$ are nontrivial and generically there needn't be a section at all."
91832,"gio:Perhaps a way of seeing this is the following: If you let $Y$ be the blow up of $\mathbb{P}^n$ along $X$ then one can define the Segre classes as $s_p=\pi_*(E^p)$. Also the hilbert polynomial of the ideal sheaf of $X$ is nothing but the function $$\chi(O_Y(m\pi^*H-E)$$ for $m$ large where $H$ is a hyperplane and $E$ is the exceptional divisor. But by Riemann-roch $\chi (O_Y(m\pi^* H-E))$ can be expressed as a polynomial in the numbers $\pi^*(H)^i\cdot E^{n-i}$ which are the the same as the degrees of the Segre classes. Chern classes can always be written in terms of Segre classes (for example $c_1(E)=−s_1(E)$ $c_2(E)=s_1(E)^2−s_2(E)$...) so the answer is yes! diverietti how does your comment relate to gio's question? Maybe I misunderstand gio's question! The coefficients of the Hilbert polynomial are intersection products of Chern classes of $X$ with the hyperplane class. I just thought he wanted to express them as intersection products of Segre classes of $X$ with the hyperplane class... I interprete"
91838,"Piotr they don't need to be log canonical I don't think. Log canonical is basically a local version of Frobenius split. In other words if you have a variety that is not *locally* Frobenius split for any p then it is not log canonical either (at least up to some big conjectures). Are singular hypersurfaces of low degree log-canonical? Because they are Fano with Picard number one..."
91875,"Do you mean a Grothendieck topos?  I think that something like this is in sheaves in geometry and logic. If you mean Grothendieck topos yes.  Indeed it's a presheaf topos.  You can find this in any topos theory book such as the one by Mac Lane and Moerdijk. If you mean Grothendieck category in this sense - http://ncatlab.org/nlab/show/Grothendieck+category - then definitely not.  Meanwhile voting to close: your question is probably more suitable for math.stackexchange.com (once you've clarified it)."
91878,"Is $r$ assumed to be known? $\:$ Is $x_m$ assumed to be known? $\:$ Regardless of what the answers $\hspace{0.9 in}$ to those questions are I suspect your question is not appropriate here and should be asked at math.stackexchange.com $\;\;$"
91879,"I think this question is too trivial I vote to close it. You're right it doesn't work with 0's. It doesn't work if the initial set has too many 0's.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.21 Here is another approach.  Try characterizing j and S_j and then pick an element from S_j and breaking it into two to form S_j-1. Gerhard ""Jacobi Didn't Say Think Backwards"" Paseman 2012.03.22"
91908,"You probably mean ""locally free""."
91930,"Does Aaron's answer below not suffice? I assume that you mean $K$ is convex and compact. Otherwise convex combinations of states $\hat{x}$ are not necessarily of the form $\hat{y}$ with $y\in K$. For example consider the unit interval $I$ in $\mathbb{R}$. Then $A(I)=A(\\{01\\})$. "
91952,"The map from $\tilde{U}_a$ to $\tilde U_b$ must be an **embedding** not merely equivariant with respect to the group actions.  Are you saying that you can construct such a map? My previous comment misses the mark.  I think the problem with your example becomes apparent when looking at Thurston's commutative diagram on $\tilde U_i/\Gamma$. Kevin I think you're right. The problem was that I was ignoring the fact that things have to commute with respect to the inclusion map from $U_a$ to $U_b$ as well. If this is the case then my example no longer satisfies the conditions as the composite map $\phi_j^{-1} \circ f_{ij} \circ \phi_{ij} \circ \phi_i$ now maps $U_i$ two to one into $U_j$. "
91987,"I'm not sure a contravariant functor could do the job here. Are these duals involutive?"
91990,"Skimming through it I didn't see anything obviously wrong. I like the conjecture but your question is not appropriate for Math Overflow. May I suggest that you change it to ""I think I've proved that ... are there similar criteria in the literature?"" Otherwise I suspect that this question will be closed. Some related criteria: http://en.wikipedia.org/wiki/P%C3%A9pin%27s_test  http://en.wikipedia.org/wiki/Lucas%E2%80%93Lehmer_primality_test  http://en.wikipedia.org/wiki/Lucas%E2%80%93Lehmer%E2%80%93Riesel_test ."
91991,"Thanks Emerton. I have read a part of Bushnell-Henniart's book on $GL_2$ and know the structure of inertia group. Indeed I would like to know that what is the motivation to think about the image of it and the centralizer of it. For example in Arthur's new book (The endoscopic classification....) and his past papers and other people's works they defined a special $\mathcal{S}$-group. Cheers! You may want to think about the case of an $L$-parameter into $GL_1$ and $GL_2$ first before you think about more general cases.  The key input is the structure of the intertia group which you can find in Serre's *Local fields*.  Tate's article in the *Corvalis* proceedings will give you some additional hints.  Regards "
92027,"It is worth noting that splitting the gap makes F(AB) ccc for the same reason as collapsing $\omega_1$. After splitting the gap the partial order for filling it has a countable dense subset. To further Joel's point (or confusion) I believe that the usual construction of a Hausdorff gap yields an indestructible gap.  It thus seems that this answer would contradict what I've stated in the question about the two formulations of absolute ccc-ness being consistently equivalent. Yes it seems you are right.   I have edited the post to point the GAP in my reasoning.  I asked a question about a similar approach using almost special Aronszajn trees instead of Hausdorff gaps here: http://mathoverflow.net/questions/92235/can-there-be-an-almost-special-not-fully-special-aronszajn-tree Martin I'm a bit confused because you are saying that F(AB) is absolute and loses in the ccc in any forcing extension in which the gap is filled. But suppose that we force everything here to be countable? In that extension the gap will be fi"
92038,"try http://math.stackexchange.com/questions?sort=newest   pasted at http://math.stackexchange.com/questions/123773/coercivity-vs-boundedness-of-operator  "
92082,"(mmaann: I fixed the LaTeX problem.) By setting $k=0$ and choosing the vectors $a'_i$ appropriately you can obtain *any* $m$-dimensional convex polytope with this construction.  So there's unlikely to be a simple answer. Joseph.Thanks for the response and also for your latex tip. May be I was asking too much with little information. I have added more info and also my attempt to the problem. T"
92105,"As Allen suggests this question is perhaps more suitable for stackexchange.   Aside from that a tag ""lie-algebras"" is needed since ""algebra"" is much too broad.    I think the answer is yes: take the direct sum of the vector spaces in which the root systems of the simple pieces live."
92118,"I cannot fix the latex for displaying the matrices properly. Someone in charge please help! You ned to write `\\\\\` to get a working `\\\`.
 Mariano: Thanks for the tip! I can't seem to remember this. To help those of us who forget about mathoverflow latex idiosyncracies wouldn't it make sense to allow us to look at others' latex source? I see that even when I look at latex source of some matrix it shows up only double slash not quadruple slash. So there is no way of showing the actual thing typed in?"
92127,"Dear Martin Sorry. Because here $M$ is not necessarily an algebra over $A$. This is for a). -1. Reason: a) It is not a local property. b) For affine schemes it follows from Lazard's Theorem. "
92133,"I suppose that's about the question of unique duals? It's not that simple. Even once we have established that a dual always exists a simple ""infinite descend"" argument may not necessarily work. See my edit above."
92140,"It seems that Seetapun published only that one paper. Does anybody know why that is? YangMills: I believe that he left the field of mathematics. "
92142,"No this is not a counterexample. "
92154,"Usual you have the action of $G(A)$ is equivalent to convolution by smooth compactly supported functions on $G(A)$. These function factor $G(A) // K$ for some open compact $K$. I would bet that if $n$ is an ideal you will get that the action factors through $K = \{ \gamma = (\gamma_p)_p = 1  \bmod n \} $ (the full modular group). Since it do not know what any $H^1( \dots)$ means precisely this is just a comment. Measure = functions on discrete spaces."
92179,"See
""An example of a beautiful proof that would be accessible at the high school level?"": http://mathoverflow.net/questions/74841/74859#74859 Probably this is not suitable fo MO since it seems rather an undergraduate-level question than a graduate-level or a reserch-level one. As Joseph-O'Rourke suggests you can translate your problem into a graph-colouring problem. You have three sets A B C made of $n$ elements and the complete graphs whose edges connect the elements of A with those of B the elements of A with those of C and the elements of B with those of C. Color each edge blue or red according with the fact that the two people represented by the vertices of the edge are strangers or know each other...  ...By assumption from each vertex depart at least $n+1$ red edges. Then try to show that you must have at least a red triangle in your graph I don't think $R(33)=6$ is of any help in solving this problem. darij: you are right that knowing that $R(33)=6$ cannot directly solve this. However the basic idea in "
92243,"Yes that formula looks pretty good. You should be able to estimate $p_0$ using it. Oh yes... I feel really stupid I was focusing on something else and didn't see that... Thanks for pointing this out! Helped me a lot. Have you tried working through the proof? It seems to me that if you go through it carefully you can derive a rather explicit estimate of $p_0$ for a given $f$ and $\epsilon$.  I had another look at the proof and what is said is that $M_p(f) \geq (\|f\|_\infty - \epsilon)(\mu(\{x:f(x) \geq \|f\|_\infty-\epsilon\}))^{1/p}$ which is not exactly done... or did I miss something? Thanks anyway!"
92249,"Why is this tagged fourier- and real-analysis? Wouldn't it be better to tag it complex analysis and/or dynamical systems given the question stated? Also is the asterisk sign $*$ the usual product of complex numbers or something else?  Willie Wong， I am sorry，It is just means times"
92252,"Yes; there is for example the char. p local field $F_q ((t))$ and also char. 0 ones; say an unramified extension of $Q_p$. If you want more details you may want to ask at http://math.stackexchange.com"
92262,"Dear Deane to be precise I think that the final version is due to Henri. It is originally due to Elie while the name ""Lie derivative"" is suggested by K. Yano. Could you say more about how the final version is different from the earlier versions? And where did Yano first use the term ""Lie derivative""? According to an article by Andrzej Trautman (2008) the general Lie derivative on tensors got introduced by Władysław Ślebodziński (1931) and named ""Lie derivative"" (in German) by David van Dantzig (1932).

Trautman article: http://www.fuw.edu.pl/~amt/4Krupka.pdf I think the earlier answers have already conclusively ruled this out."
92270,"All questions  concerning   isomorphisms of vector bundles ultimately reduce to  questions  concerning  classifying spaces.    For example $BU(r)$ is homotopic to the grassmannian of $r$-dimensional spaces in an infinite-dimensional vector space.
 The equality of all Chern classes for higher rank vector bundle won't never give a sufficient condition anyhow. That's why I was asking about something which can be read directly on the representation... There is a theoretical method  involving  the classifying space of $\pi_1(M)$. The representation  gives a map  $B\pi_1(M)\to BU(r)$ while the universal covering gives a map $M\to B\pi_1(M)$   and one  has to understand  the homotopy type of the composition $M\to BU(r)$.  Things simplify a bit when $M$ is a $K(\pi1)$ so that $M=B\pi_1(M)$ the induced map $M\to B\pi_1(M)$ is the identity.  Ultimately you will have to deal  with the cohomologies of the group  $\pi_1(M)$. Unfortunately I really don't know this language... Even notations are obscure for me! Sorry..."
92287,"This is an offtopic question; besides you want to give a counterexample to a well-known theorem in algebra. Please read the FAQ and watch out for other threads MO is not a discussion board. Anyway to answer ""What's wrong"": (iii) $B$ is free over $A$ of rank $[L:K]$ (integral basis)."
92328,"Right now I'm trying using truncated SVD; (In general it need not be low rank) Sorry about the confusion Why do you say ""low rank""?
"
92333,"I would not describe the question as related to research. stackexchange on the other hand is your friend. Also asked on http://math.stackexchange.com/q/124894/5363 chhan92: There is really no distinction between 3rd year real analysis or 4th year undergraduate level real analysis. I learned from Stein's book when I was in high school. It only requires calculus and linear algebra and maybe fourier analysis covered in his first book. Also you should not be picky in books it would be difficult to write produce a good one even if you know the material. "
92338,"Answer to 1) should be always true I think. However for 2) you need some sort of properness condition. More precisely if $F$ is not proper in a neighborhood of $F^{-1}(c)$ then there is a curve $\gamma(t)$ such that as $t$ goes to infinity $\gamma(t)$ goes to infinity and $F(\gamma(t))$ goes to $c$. Since there can be only finitely many isolated solutions of $F(x) = c$your condition (2) will be violated. When do you say a map $F$ is proper? $F$ is proper in a neighborhood of $F^{-1}(c)$ means that there is an open set $V$ containing $c$ such that $F$ restricted to $F^{-1}(V)$ is proper (i.e. for every compact subset $Z$ of $V$ $F^{-1}(Z)$ is also proper). E.g. $F := \mathbb{C}^2 \to \mathbb{C}^2$ be defined by $u = x^2y - x + y$ and $v = xy$ (where $(uv)$ are the coordinates in the 'target'). Then $F$ is not proper at $F^{-1}(c)$ for every $c$ on the line $v = 1$.  Did u mean $F^{-1}(Z)$ is compact instead of proper? Yeah! Careless mistake ... Is it easy to show a map is proper? Can u provide me with some ref"
92339,"You question seems to be off-topic for this web site.  You may want to look at Stack Overflow or http://math.stackexchange.com"
92341,"Please have a read of the FAQ especially http://mathoverflow.net/faq#whatnot to see why this was closed. There are other Q&A sites listed there which may be helpful."
92342,"Both the Laplacian $\Delta=g^{ij}\nabla_i \nabla_j$ and the norm $\lvert \xi \rvert^2=g^{ij}\xi_i\xi_j$ depend on the (inverse) metric and thus on time. What exactly is your suspicion about that? In http://maths.anu.edu.au/~andrews/book.pdf this appears to be on page 77. What's missing here is a reference for ""the standard theory of partial differential equations"" stating and proving a theorem on short time existence of the solution to the initial value problem for a nonlinear parabolic PDE on a smooth manifold. People in Ricci flow seem to take this theorem for granted and indeed it is a straightforward consequence of standard estimates and techniques used for solving parabolic PDE's. But I don't know of a reference that does this specifically on manifolds. Deane: Quoting ""the standard theory of parabolic PDEs"" seems to be a good old tradition :-) I am not aware of a good reference either. Robert that's true. I've been guilty of it myself. But it's become apparent to me recently when discussing such things w"
