PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
92408,"Please read the FAQ for this site for an explanation of why your question is off-topic here"
92412,"Obviously you need to keep them all in Esperanto. Voted to close as off-topic. Perhaps the question is more suited for tex.stackexchange.com no? Interestingly Harald actually speaks Esperanto so your suggestion while tongue in cheek may be feasible."
92413,"Alternatively one can shorten the analysis using the following theorem of Bang: $2^n-1$ has a primitive prime divisor except for $n=1$ and $n=6$.  Anonymous: Thanks for the very relevant comment!"
92415,"To get an example in genus $>1$ start with a genus-1 curve $X_0$ and consider any cover $X$ of $X_0$ (since $H^1(X_0)$ then injects into $H^1(X)$).  For example the $p=2$ and let $X$ be the Fermat quartic $X^4+Y^4=Z^4$ which (as Fermat in effect knew) dominates $y^2 = x^3 - x$. Noam D. Elkies:  Thanks! Just take an elliptic curve with very bad reduction at $p$ e.g. $y^2=x^3-x$ with $p=2$; this is an effective divisor in projective 2-space and I think it might also be a modular curve but hopefully you won't notice this. Kevin Buzzard: Thanks! How do you compute the monodromy action?  (This example is of course nice even though the curve might be a modular curve.) [Yes it's modular: the 2-isogenous curve $y^2 = x^3 + 4x$ which is $X_0(32)$; the isogeny is the quotient by the subgroup consisting of the identity and the 2-torsion point $(00)$; and translation by $(00)$ comes from an element of the normalizer of $\Gamma_0(32)$ in ${\rm SL}_2({\bf R})$.  But yes one can compute directly with the explicit equation s"
92417,"yes thats one way to make a walk recurrent but the fact that im on $\mathbb{Z}^d$ is pretty irrelevant to the main question The random walk is transient for $d \geq 3$ so your question makes sense only for $d=12$ i.e. $\sum_n f_n < 1$ in those cases you are thinking of the simple symmetric random walk im only talking about a general random walk which can be made recurrent in any dimension Ok I haven't got that. So the transition probabilities are different in each site of $\mathbb{Z}^d$?"
92419,"Lewis: You have Meyer-Vietoris sequence see Ken Brown's book  ""Cohomology of groups"". Situation is the same as with topological spaces since $H_*(GM)=H_*(K(G1) {\mathbb M})$ where ${\mathbb M}$ is an appropriate sheaf on $K(G1)$. "
92420,"I used slightly different conventions from the OP so there will be some discrepancy but this happens annoyingly often with quantum groups and I am not up totrying to route it out. This second explanation is wonderful! I should have said that I learned of the second point of view from Dennis Gaitsgory though I am not aware whether he claims originality.  In any case I do not. What are $V_0$ and $V_1$ ? I added in a definition of V_k; thanks for the correction."
92421," Misha: This looks almost convincing but I do not understand the end of the argument. One of the embedding of $G_m$ appears infinitely offen but how does it says that this particular embedding is the one that was given at the beginning *i.e.* that corresponds to the given embedding of $G_m$? Pierre Dehornoy: Pierre sorry you a right this argument does not answer your question.  Pierre Dehornoy: I thought that the conclusion of Robertson-Seymour theorem could be strengthened to ""A certain graph $G_m$ occurs as a minor infinitely many times in a given infinite sequence"" ($G_m$ would be one of the finitely many minimal elements of the sequence with respect to the ""minor"" order). If my understanding is correct then the answer to your question is positive since $G_m$ has only finitely many planar embeddings up to isotopy so one of them would be repeated (infinitely often).   I guess my understanding of R-S theorem is correct: If a sequence of graphs were to contain infinitely many minimal elements $G_m$ then the n"
92422,"Samuel: any references for the things you mention? This has really interesting applications in theoretical physics! For group actions on the discrete structures embedded in a manifold determined by causal dynamical triangulations (or other approaches to Quantum Gravity) connecting the topology to the group action is very important."
92424,"Thanks Ryan. I'll think about this for a while and see what I come up with."
92426,"Okay but there's no way you can extract $G_x$ given only $G$ as a topological group.  Qiaochu according to Igor's answer you actually can! (in the compact case) It'd be cool to know how."
92427,"Great answer Igor! Thanks for these references! The paper by Whittacker can be found here http://webpages.ursinus.edu/nscoville/Whittaker%201963.pdf. It has the more general result that every isomorphism of *abstract groups* $\mathrm{Aut}(X) \cong \mathrm{Aut}(Y)$ is the conjugation of some homeomorphism $X \cong Y$ when $XY$ are compact manifolds. This result was generalized to the $C^r$-setting by Filipkiewicz in *Isomorphisms between diffeomorphism groups*. The article by Tomasz Rybicki mentioned by Igor which can be found here http://www.ams.org/journals/proc/1995-123-01/S0002-9939-1995-1233982-7/S0002-9939-1995-1233982-7.pdf tries to enhance these results. Very erudite answer Igor: thanks!"
92428,"There are plenty of serious mathematics students whose command of English is at the same level as your average English-speaking mathematics student´s command of French. Notes in English are a suboptimal possibility. Also now that I think of it I was once contacted by an Albanian secondary school teacher who wanted to know my opinion about teaching calculus through non-standard analysis. He wrote to me in Esperanto obviously. "
92430,"Thank you! I'll look at both references."
92432,"In other words the thesis is :  $g$ is not of the form $a(z-z_0)^m$ for $m > 0$. So a stronger claim that maybe is simpler to treat should be :  

If $p\in \mathbb{C}[z]$ is nonconstant polynomial and not a multiple of $z$ and if $u '(z)=z^m/p(z)$ then $u\notin \mathbb{C}(z)$.  Pietro: That is wrong. Take  $u(x)=-1/3{\frac {3{x}^{2}+3x+1}{ \left( x+1 \right)^{3}}}$. Its derivative is $\frac{x^2}{(x^2+2*x+1)^2}$. good point    !"
92434,"By the way if I remember correctly this is the proof written in Ried's book. Thanks Anton.  This is in his book on Undergraduate algebraic geometry rather than his book on commutative algebra which is why I missed it at first search. roy smith: Thank you for your nice answer!
 You are welcome.  As I guess is obvious this proof shows that all you need to notice for the induction is that 1) finiteness is transitive 2) an integral element over R generates a finite R module 3) by changing variables we can achieve integrality.  Pardon me but I always prefer three line arguments to 50 line ones.  Even more useful would be to relate this to the geometric argument linked above."
92435,"Thanks for that."
92436,"Unfortunately the author ""Silly rabbit"" isn't a contributor to Wikipedia anymore. Somebody really ought to fix the article. I have done a few edits but it is a drop in the ocean and I'm hesitant to do more. First I think what the article refers to as ""cocycle condition"" has nothing to do with cocycles; instead the ""cocycle condition"" is the name of a different axiom of Lie bi(!)algebras (an axiom which connects the Lie coalgebra and the Lie algebra structures thus makes no sense for a Lie coalgebra alone). Second exterior products seem to be abused. But at least there is the coalgebra structure on the tensor power of
the one forms. Leaves the question if this goes through to all exterior forms"
92437,"Is it plausible to use the theory of Hilbert class fields to construct a number field with a given class number? Seems very doubtful to me that you could prove any of this using current techniques. Of course I would be very happy to be demonstrated wrong!"
92438,"If the manifold is aspherical and the fundamental group has trivial center then the monoid of homotopy self-equivalences has contractible components and the set of components is the outer automorphism group of the fundamental group. This is often trivial. (Maybe this is a silly example since the base-point preserving version yields the automorphism group which might recover the group.) that's a  nice observation. I was only thinking about the simply connected case which I think is more difficult here but your example certainly shows that in the non simply connected case the homotopy type of the monoid of self equivalences of $M$ does not determine the homotopy type of $M$. I still wonder whether it's true in the simply connected case. Yes the groups are the automorphism group and its outer quotient so the kernel is the group modulo its center. (I originally excluded center so that the components are contractible. In general they are the classifying space of the center.) Ben Wieland are you talking about the m"
92439,"Out of curiosity does anyone know what was meant by ""Much of her work appears in papers written by colleagues and students...""? My interpretation was not that she gave people permission to publish her work without attribution or that they did it without permission but rather that she was one of the first people to conceive of abstract algebra and her clarity of vision had an enormous influence on everyone around her (talking with her shaped the problems they chose the definitions they made etc.) far beyond just the contents of her papers. Was it even more than this? That would be sad. Henry - I have read that sometimes she worked with others on a problem jointly--perhaps in a sort of advisory role--then allowed them to publish the paper under their name alone thus giving them a career boost. Perhaps the most direct way to find out what the author had in mind is to write to the author; there's a link you can get to by clicking the by-line. jc done. I'll report back if I get a reply.  It's a popularising articl"
92441,"Ori: Because I am not above it I'll point out that the second item in that list of corrections isn't bad either... This would suggest a letter to the NYTimes corrections department which I remember responding very diligently to a letter I sent them some long time ago. Allen: It is only appropriate to link to their best correction ever: http://www.nytimes.com/2011/12/30/pageoneplus/corrections-december-30.html?_r=1 (first item)."
92446,"You should summarise the answer arising via comments and then accept this answer."
92448,"I don't really feel I know that much algebraic geometry but I think one can learn a lot from the books by Miles Reid Shafarevich Mumford (yellow and red and volume II edited by Oda) Kempf and Hartshorne. ""This correspondence is closed"". The topic turned out to be divisive (some upvotes while others decided it wasn't a real question). I was learning while the ""Red book"" was still red: the ""real question"" would be who is Mumford's successor with that way of connecting Bures-sur-Yvette with Harvard geometry with algebra classical with modern. To be honest I don't understand the question. What is wrong with EGA/SGA? Besides there are textbooks on AG which were written recently (Liu Görtz-Wedhorn). Martin: nothing is wrong with EGA/SGA but there is room for improvement. For example  in the organization (Chapter 0 is scattered all over the volumes and  the most profound and original  result on tensor products of fields is hidden in the Errata!) motivation number of exercises and  drawings ...Don't forget that EGA/"
92449,"Misha: If you do the reference chase then the results that Igor and Martin quote use this result so this one is the original that sparked all of the others.  I thought that worth mentioning.  Vitali: I hadn't picked up on that point.  However when I posted then this question already had an accepted answer so I wasn't trying to provide an answer as such rather I just thought this might be a useful addition to what was already there. that's a much easier question though. The original question doesn't assume that the isomorphism between the diffeomorphism groups comes from a bijection of the underlying manifolds. Results that Igor and Martin quote give complete answer in the smooth case. "
92451,"Shouldn't that be tagged statistics rather than functional analysis?"
92453,"Are you working in ZFC?  If so you can take any uncountable universally null set as a counterexample.  If it contained a continuous injective image of $2^\omega$ you'd be able to push forward the product measure to contradict its universally nullness (nullity?). Perhaps the ""perfect set property"" is: given any nonzero finite measure $\mu$ on the sigma-algebra there is a perfect set $F$ with $\mu(F)>0$. I guess also require $\mu$ to be atomless. I assumed perfect set property meant the standard thing although in retrospect it's somewhat suspicious that projective sets are claimed to possess it.  (Also I wish we could edit comments -- I was so thrown by ""nullness"" vs. ""nullity"" that I forgot to demote ""universally"" from adverb to adjective.) Perhaps the question's assertion that projective sets are all universally measurable and have the PSP means that Detelin wants to assume projective determinacy. Well as mentioned above it a theorem of ZFC that the answer is ""no since there's an uncountable universally null "
92455,"Sure: let $P = \text{Hom}(\{0 1 \} -)$.  That is not a path object! Just to be clear a path object $\mathrm{P}(X)$ factors the diagonal $\Delta: X\rightarrow X\times X$ to $X\rightarrow \mathrm{P}(X)\rightarrow X\times X$ where the first map is a weak equivalence and the second is a fibration. "
92456,"(I first thought about giving an example with no ""ferfect"" sets but seemed to fail in doing so...) How about just a half-open interval $(01]$? Are you sure you have formulated your question correctly? Tapio: $(01]$ is not complete with the usual distance but *completely metrisable*.  So leaving out a countable subset does not destroy the property that each perfect set is uncountable. So for example $[01]\setminus (\mathbb{Q}\cap[01])$ might be a more interesting example. Unfortunately $[01]\backslash(\mathbf{Q}\cap[01])$ is also completely metrisable: take the distance to be one over the first index at which the continued fraction expressions differ."
92457,"Thank you! It really has quite similar criterion [shame on me that I missed it reading DS]"
92458,"If $K$ is the Kaehler form then $K \wedge K$ is not zero as $K$ has even degree. If $K$ is a form of degree $p$ then we have $K \wedge K = (-1)^p K \wedge K$ by anticommutativity. When $p$ is odd this entails that $K \wedge K = 0$ but gives no information when $p$ is even which is for example the case for the fundamental form of a hermitian metric. 12 seconds apart. Well played Paul well played. ;) Yes of course!! If the form is a simple product $f$d$g \wedge $d$h$ then it's square is zero but when it's a sum of such products the same is not true. Thanks for your help and sorry for the stupid question.  Well it's not really a stupid question. Many of us had the same question when we first learned about Kahler metrics. So in that sense it is an elementary question and maybe more appropriate for math.stackexchange.com than here. But never mind. Anytime Gunnar :)"
92460,"Do you mean ""weakly homotopy equivalent"" in the parenthetical? I love how someone can ask a question about a book on MO and the author answers it! Mike Or read ""space"" as ""Kan complex"". Thank you ! 

Is this $\infty$-topos the category of presheaf on the $\infty$-groupoide of $X$ ? Yes that's another way of describing it."
92462,"That answers the question directly - thank you!"
92463,"This is a question not an answer."
92464,"I guess that list of 43 is precisely the same list (modulo collected works and such) on ZB Math?"
92465,"Julien: A Bernstein set $A$ contains no perfect set of the ambient space ($\mathbb R$ in the situation you described) but the OP defined ""perfect"" (or ""ferfect"") in terms of closed subsets of the space $X$ itself.  So I don't think the ""there are none!"" argument suffices.  The example might work anyway because if a countable set were perfect in $A$ its closure in $\mathbb R$ would contain an uncountable Borel subset of the complement of $A$ and there are none of those.  (Caution: I haven't checked this argument carefully and I probably won't have time to do so soon.)  Andreas: thank you you are right I did not think about this carefully enough. I think your suggestion works and I modified my answer accordingly."
92466,"That's what I thought but I got confused since he considered compact S in the next sentence.
 What do you mean by bounded below?
 Presumably on the unit sphere Kevin; hence an isomorphism into."
92467,"I think the confusion arises from the lack of a  precise definition of the notion of relative index? Is this relative index defined anywhere in the reference you mentioned?
 If you do not impose a boundary condition then  the index is ill defined. Think of the  $\bar{\partial}$-operator on the unit disk.  Its kernel is infinite dimensional. I understand that the kernel of $D^+_\Sigma$ will be infinite dimensional. Maybe I should have said ""relative Index"" (that is the terminology used in the paper). My question could be phrased as asking what does this mean. I think that the space $Pf(D_Y)$ is in some sense supposed to represent possible boundary conditions (it is what is assigned to $Y$ in a certain TQFT which assigns +/- 1 to a closed manifold according to the ordinary index of the Dirac operator)."
92468,"This question might fit well on http://math.stackexchange.com a similar site but with a broader scope (cf FAQs for details).
[Technical note to avoid later confusion: this was written after OP asked for clarification elsewhere.] This is at about the level of 2nd-3rd year undergrad (may be a bit later if your undergrad curriculum is not strong in algebra). A question like this would be very appropriate and welcome at math.stackexchange.com but not here. As far as I can see you've replaced the original generators $f_i$ of your free group with new generators `${f_i}'$` (via $Q$) in order to get a nice description of $K$ in terms of the $a_i$'s but then  you've assumed that you have this nice description for generators that still map to the original $g_i$'s.  Or have you tacitly changed the meaning of $g_i$ along the way?   Munkres book Elements of algebraic topology gives a nice description of all this. Im not sure...as far as i'm aware non of the argument affects the generators of $G$ it simply manipulates the "
92470,"This is a special case of integer programming which is linear programming with all variables restricted to integers.  The usual way to solve such problems is with the branch-and-bound algorithm.  Of course since the problem is NP-hard in general the branch-and-bound algorithm does not come with any speed guarantees that are better than exponential.  But it does tend to converge quickly for many practical problems.  Is there anything special about the structure of your problem that might give us a clue to a better algorithm?   Actually it's very special case of IP because I haven't objective function and I haven't inequalities. That's why I hoped for some more effective solution. I familiar with IP and ""brunch and cut"" algorithms for MIP it's very complicated methods. In this question I wondering: is there some methods for such system in general cause if it is it will help me in many ways. For particular problem which I trying to solve right now please check this question: http://mathoverflow.net/questions/925"
92471,"wait a minute: is the answer no for trivial reasons? Take a non-finitely generated ideal $I$ in a ring $R$ then $R \to R/I$ wants to give a presentation of $R/I$ but it's not a finite presentation as $I$ is not finitely generated. and we know that if $R/I$ admits a finite presentation then the kernel of any surjection $R^n \to R/I$ will be finitely generated. http://mathoverflow.net/questions/1788/does-finitely-presented-mean-always-finitely-presented-answered-yes"
92474,"Dear Y-S: The proper morphism in a-fortiori's example (= yours) is not finitely presented so it doesn't seem reasonable to have expected an ""operation"" with such a morphism to preserve finite presentation.  A more natural version of your question (to which the examples by you and a-fortiori are not applicable) is whether pushforward of quasi-coherent sheaves along a *finitely presented* proper morphism preserves finite presentation. Perhaps restate the question with this extra condition on the morphism? A counterexample (or proof!) for this refinement would be very interesting. Regards q-c I see good point. ah good. so my comments made sense cheers."
92475,"Yes thank you. This was precisely the point of my challenge to find out if there are any natural examples of such intermediate degrees particularly c.e. such degrees. All known such degrees are the result of these kind of complicated constructions aimed specifically at producing such intermediate degrees. But it could be that there are natural sets of natural numbers that happen to have intermediate degree. (For example how about the set of differences of primes $p-q$?) It is  I believe a major open question to find such natural instances of intermediate Turing degrees. To clarify Friedberg and Muchnik's introduction of the ""finite injury method"" solved Post's Problem of the existence of intermediate **computably enumerable** degrees.  The existence of (non-computably enumerable) intermediate degrees was known before Friedberg and Muchnik via the ""finite extension method"" of Kleene and Post."
92476,"This is not hard to check once you remember that $A$ is conjugate to a matrix in Jordan normal form. It's not hard to prove directly (and without coordinates) by thinking about the geometry of the chain of subspaces $A \supseteq \mathrm{Im}(A) \supseteq \mathrm{Im}(A^2) \supseteq \mathrm{Im}(A^3) \supseteq \ldots$."
92477,"I might be missing something but a small question:  For $\sigma>\max(\sigma_c0)$ we would want to prove that $$\sum_n a_n \phi(n)=\int_{(\sigma)} \alpha(s)\mathcal{M}(\phi)(s) ds.$$  If $\sigma>\sigma_a$ the abscissa of absolute convergence then we can switch orders but as I remember the analytic details in the proof of Perrons formula come from the subtle problem of justifying the switching of the order in the case where we do not have absolute convergence.  How do you get around this easily?   (The case where $a_n=\Lambda(n)$ has $\sigma_c=\sigma_a=1$ so it works out nicely) The problem mentioned by E. Naslund does occur in many applications where $a_n$ is oscillating say if $a_n$ is the $n$-th Hecke eigenvalue of some cusp form.  In many cases the question becomes: is one really ultimately interested in (1) proving a bound for $\sum_{n\leq x}{a_n}$; or (2) using such a bound to prove e.g. a subconvexity bound for an $L$-value.  In case (1) quoting some form of Perron's formula might be the easiest way to d"
92478,"Thank you for your straightforward solution."
92482,"I haven't heard the terminology ""linear symmetric spaces"" before could you give a reference where the term is defined I'm just curious about it. jmart:  I'm a little puzzled by your omission of the unimodularity condition.  The space $S_n$ is actually embedded as a *hypersurface* in the convex cone of positive definite quadratic forms on $\mathbb{R}^n$ a hypersurface that is asymptotic to the boundary of the convex cone.  Are you asking for noncompact Riemannian symmetric spaces $M = G/K$ for which there is a $G$-module $V$ such that there is an open proper convex cone $C\subset V$ that is $G$-invariant and such that $K$ is the stabilizer of a point inside $C$ and $\dim V = 1+\dim M$? I cannot provide a reference for a proper definition of ''linearity'' because I only know the term as described in MacPherson & McConnell's Inventiones paper ""Explicit reduction theory for Siegel modular threefolds"".    Bryant: As originally phrased my description of $S_n$ as linear space iswrong--i shall correct it. From MacPhe"
92483,"This is not an appropiate question for this site (is not a research-level question) try asking in http://math.stackexchange.com/.

Anyways it means that any fixed realization of the r.v. $X_1(\omega)$ will be smaller than the same realization for $X_2(\omega)$ that is $\forall \; \omega \in \Omega \; X_1(\omega) < X_2(\omega)$"
92484,"What you asked is certainly understandable but it would have been nice if p hadn't been used to denote both the polynomial and the characteristic of the field. I look  forms that are linear for all variables. For example to calculate the uember of matrices n-by-n with zero determinant in a finite field. This  leads to calculate the zero of a form. In the case of the determinant is is easy.   Yes see http://en.wikipedia.org/wiki/Local_zeta-function but in what  form are you seeking an answer?"
92485,"This is a reasonable question but not for this specific site which is essentially only for research related question. You could reask this on the site http://math.stackexchange.com  a similar site with a broader scope (also cf. FAQs). If your reask there perhaps include some context; say telling what N and P are.  "
92486,"Thanks helped me a lot L-W had helped me a lot in the past (your example of determinant is a very good example of a case where it is very convenient)."
92489,"This does not answer your question but Grünbaum's book *Convex Polytopes* indicates (p.129b) that it is an open problem whether there exists any polytope other than a simplex that is 2-neighborly and its dual is 2-neighborly. Thanks for the comment and reference."
92491,"That's great thanks!"
92492,"Do you really want to end up in MxM? Evaluation at a morphism in C should end up in the diagrams of the form A -> B in M. You could evaluate at source and target but then it seems to me you might as well ask the question with evaluation at a single object of C and then the answer should be clear.  Yes by $M^2$ I meant the arrow category. I used the notation $M^2=Hom(2 M)$ where $2$ is the interval category (or the preorder given by the ordinal $2$). "
92493,"Did you check the final section of Behrend-Fantechi?  They define ""relative obstruction theories"" and the associated virtual classes.  Also in Behrend's follow-up paper on Gromov-Witten invariants he uses the relative version to verify the Kontsevich-Manin axioms (so that might also be a place to check). ... I did not check that. I looked a lot at the comparison lemma but I somehow missed that section. I'll go look now."
92494,"Probably not a question at the research level.  See the FAQ...  Can you do it in case the $X_i$ have mean zero?  Do you know something about conditional expectation? Add together all $n$-subsets of the $m$-set and rearrange the sum.  Use additivity of expectation.  It is quite easy."
92496,"This is a good question but the wrong site for it. I suggest you try http://math.stackexchange.com instead (cf FAQs for details). See also http://math.stackexchange.com/questions/124043/properties-of-subsets-intersection"
92497,"distributive law This is a good question but not for this site try http://math.stackexchange.com instead (cf FAQs for details).
General hint: if you are unsure whether something like this is true forget all formalism for a moment and spell out in words what the thing means and/or draw some diagrams. Second hint: there is no misprint and you are almost done. (So perhaps no need to reask.)"
92499,"This answer is a good reason that I should post anonymously.  :) On the contrary since you are a source of knowledge for all of us you are well above whatever we post here  :)"
92502,"Thank you. I am reading this paper"
92504,"You might synchronize your indices.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.28"
92505,"Do you mean number of conjugacy classes? This appears as a problem here: http://www.sci.ccny.cuny.edu/~shpil/gworld/problems/probFP.html
(Assuming that the class number is the number of conjugacy classes) According to Mark Sapir's answer to Derek Holt's question in http://www.math.niu.edu/~rusin/known-math/95/finite.conj for each large prime p there exists a 2-generated infinite group of exponent p which has exactly p conjugacy classes (that's Theorem 41.2 in Olshansky ""Geometry of defining relations in groups""). "
92507,"Such questions belong on http://meta.mathoverflow.net/ This question belongs on meta.MO not here.  It will be closed soon. http://meta.mathoverflow.net/ Please see the FAQ.  Your question would be more appropriate at math.stackexchange.com (but you should read the FAQ there as well). quid has left a comment along the same lines as Neil Strickland over at http://mathoverflow.net/questions/92468/the-isomorphism-problem-for-finitely-generated-abelian-groups-how-to-get-from-r"
92511,"One may assume that $m_{ij} < 1$ whenever $i\neq j$ (otherwise  it is necessary that $m_{ik}=m_{jk}$ for all $k$ so necessarily $X_i=X_j$ a.e. and one can reduce to a smaller set of indices). In this case a necessary condition is also that  $\delta_{ij}:=m_{ii}+m_{jj}-2m_{ij}$ must be a distance function on {1..n}.  Yes indeed but this is contained in the fact that $(m_{ij})$ must be SDP because $\delta_{ij}=\sum m_{ab} h_a h_b$ with $h_a=1_{a=i}-1_{a=j}$."
92512,"But the component is not required to be a *complete* intersection of hypersurfaces of degree at most $d$.  If $d=2$ then your construction gives a twisted cubic curve $C$ which is indeed cut out by quadrics though of course not as a complete intersection. To Noam: oops sorry of course you are right. Thank you for your answer. I guess $S_1$ refers to one of the general surfaces you choose at the beginning.  I would like to add that I am sorry I cannot accept your answer too. I chose Elkies' since it was a direct and concrete answer to my question (but I believe yours could also be made concrete). I hope you do not mind. Actually I like your answer a lot even if I was rather disappointed not to have found it myself since this was really in my line of thoughts. Indeed I was trying to find a counterexample by trying to find a curve of degree smaller than $d^2$ in $\mathbb{P}^3$ such that the space of surfaces of degree d is a line. And that is exactly what you did. Still a long way to go... Dear Jérôme of cours"
92514,"This may come back to a sentence in the Encylopedia Britanica article:  ""Emmy Noether."" Encyclopædia Britannica. Encyclopædia Britannica Online. Encyclopædia Britannica Inc. 2012. Web. 29 Mar. 2012. .   There it is stated that much of her work appeared in publications of colleagues and students.  This is not the same as stating that she published under a man's name but it is close.  My interpretation is that this is saying she passed on helpful ideas to others more often than most mathematicians."
92515,"Don't want to see this qn ignored so here's an idea. $R$ is prime and antiliminal so the pure states of $R$ are weak*-dense in the state space (Glimm/Tomiyama/Takesaki). If any two pure states can be intertwined by a unitary in $R$ then any two states can be 'almost intertwined'. Let $R$ act as a vN-alg on a Hilbert space $H$. Let $P$ be a projection in the commutant of $R$. Take vectors $\xi$ and $\eta$ in $H$ with $P\xi=\xi$ and $P\eta=0$. Take the vector states on $R$ generated by $\xi$ and $eta$. Then surely any unitary in $R$ will have a job intertwining these...can anyone finish this?"
92516,"Igor: Osin's group is infinitely presented which is also true for Ivanov's examples cited above. No finitely presented examples are known and there are no methods which can produce such examples even ""theoretically"". It is quite possible that there are no finitely presented examples at all.  Mark: thanks! I think I first saw Denis' examples because such a group (if I remember correctly) would not have any finite-dimensional unitary representations but I guess it is much easier to not have such representations than to have few conjugacy classes... Finitely presented ""monsters"" are discussed on pages 3 and 4 here: http://arxiv.org/pdf/1103.3873.pdf "
92517,"Reminder: the Wallman compactification consists of ultrafilters in the lattice of closed sets."
92518,"I think you refer to Bézout's theorem. In my case it would say that if I intersect s hypersurfaces of degree d the sum of the degrees of the irreducible components is at most $d^s$. This is certainly relevant and Angelo actually used it in his answer. On the other hand it is not so easy to use it directly since I do not want to bound s."
92520,"Very nice and simple. Thanks a lot!    "
92525,"I don't know. Perhaps a good starting point wqould be R F Lukes C D Patterson H C Williams Some results on pseudosquares Math. Comp. 65 (1996) no. 213 361–372 S25–S27 MR1322892 (96e:11010). Here are numerical results as well as conditional results and conjectures on numbers pseudosquare mod all primes up to a given $x$. 
 Gerry: LPW is good and see also Sorenson's 2008/2010 preprint. But neither give unconditional lower bounds just the standard result (due to Cobham?) on the ERH. I need only a very weak lower bound; $n>2k^2$ for $k>100$ would suffice."
92526,"Thanks for your answer. I don't understand why the punctured spectrum is of smaller dimension. Can you explain it? Thanks! Dear F.Y.: This requires nothing beyond understanding basic scheme-theoretic definitions so it is better that you spend more time thinking about it by yourself. I will just point out a key feature which makes this genuinely different from the variety situation: a local scheme has only one closed point (and beware that this does *not* mean the punctured scheme has no closed points of its own just that they're not closed in the local scheme; think about local rings at rational points on irreducible curves and surfaces drawing some pictures for yourself). Good luck. Regards q-c."
92527,"Actually I dealt with quite related topics when I worked on Goldbach's conjecture. Maybe you can take a look at http://mathoverflow.net/questions/61842/about-goldbachs-conjecture it might be of interest for you."
92529,"Posted on Math SE with a few answers: http://math.stackexchange.com/questions/125801/polynomial-system-has-only-isolated-solutions Well I am aware that it is not going to be true in general But I wish to know what conditions does $F$ need to satisfy for the system to have finite solutions? Is there way which does not depend on groebner basis?"
92531,"It's not clear what ""decomposed"" means. Do you mean that expressing the set of measure zero as union of the sets of a Hausdorff dimension less than full? Then do you want to allow ""uncountable"" union? If so any set of measure zero is union of points.  I mean expresing the set of measure zero as a countable (or less) union of the sets of a Hausdorff dimension less than full. In the remark $\alpha$ could be taken $\frac{1}{n}$. So I do not accept such an easy solution. I hope now it's more precise."
92534,"Although I agree with Louis Raes that you should read an introductory book I'm not sure that the calculus books he mentions are appropriate.  Your question is at a lower level than calculus so a pre-calculus or (high-school) algebra book seems more relevant."
92538,"For the first question (less standard cofibration and weak equivalence) you can check section 1.2 theorem 1.13 of http://arxiv.org/pdf/0902.3393.pdf
The dual version is in http://arxiv.org/pdf/math/0206094v1.pdf
Hope it will help you
 "
92539,"$\lambda$-calculus is a method devised by Church to define recursive/computable/effective functions. 
Maybe I shouldn't say ""method"". It is one way to define the notion of recursion rather. 
In any case it has little to nothing to do with the calculus you're talking of. You could be more precise about what you mean by ""Calculus"". Do you mean derivations on the algebra $\mathcal{C}^{\infty}(\mathbb{R})$? Or do you mean an $\mathbb{R}$-algebra with some operators $D$ $I$ that somehow verify some axioms? Or...? Schubert calculus http://en.wikipedia.org/wiki/Schubert_calculus ... also not what you mean.  In fact to get a meaningful question you will have to say what you mean by ""calculus""."
92540,"Paolo: many thanks for this nice and detailed answer.   Juan-Carlos: thanks for asking this interesting question!"
92542,"Thanks for this. It looks a more natural way of describing the space from a topological viewpoint than my attempt. I take it from the general silence that people have not considered this space before or at least have not found anything interesting to say about it. 

One friend that I consulted observed that if $X=[01]$ then $Y_{\infty}$ is not an F-space (in spite of having many subspaces which are F-sapces). This is because every open set of $Y_{\infty}$ has a dense cozero set and thus $Y_{\infty}$ would be extremally disconnected and hence would have to coincide with the absolute of $X$."
92543,"That's a lot of systems -- if each takes a second to determine consistency than you will need 21 thousand years of machine time. how many variables are there? JJ yes it's a lot of systems. But they are not actually unique as many of them are related by symmetry but I have not worked out the actual symmetry. Furthermore for my problem I only need one example of a consistent system. Brendan there are 8 variables in total Sorry but I don't get it.  If there are only 8 variables only a small number (less than $4^8=65536$) of different inequalities of the form $C_i-C_j<C_k-C_\ell$ can exist. So how can you have 670 billion? The system I am studying can be in one of 30 states the state graph is such that there are 20 cycles (of length 6). Each state transition is associated with a $\Theta$ an $i$-$j$ pair and whether $C_i - C_j$ is larger or smaller than $\Theta$.
I am looking for an assignment of 10 inputs (consisting of 5 $C_i$ each) to 10 cycles. By my calculation that means I have $\binom{20}{10}*10!$ possible "
92544,"Thanks again that helps ! I think the type of categories you're describing correspond to either a posetal category or the indiscrete category associated to a set $S$; it's a groupoid like EG for a group G. In fact it's isomorphic to some EG. Fabian when you write $End_C(bc)$ do you mean $Hom(bc)$ ? If so the hypothesis that there is a unique morphism between any two objects means that $Hom(bc)$ is just a one-element set so the coproduct reduces to one object. If C is like EG which is a groupoid the image of C must lie in the biggest groupoid contained in $M$ (some people call it the interior of $M$). It's like a representation of G. So I don't know if your structure map $L(c) \to L(c') $ is invertible in $M$. What do you think ? "
