PostId,"GROUP_CONCAT(Text SEPARATOR ' ')"
91581,"Will isn't $\pi_2 =1$ and $\pi_3 < 1$ (for instance $a_1 = a_2 = a_3 =1$ makes $v_1 = 0$). I must be misreading something. Take $v_1 = (a_1 + a_2 a_1a_2)$ and $v_2 = a_1a_2 a_1 + a_2)$. Then $\pi_2 = 1$ but $\pi_3 = 1/2$. Zack: Thanks for your alternative solution. I was putting too much hope for the conjecture. Oh here's a fun one based on the same principle: $v_1=a_1+a_2+a_3$. It has the same $\pi_2$ and $\pi_3$."
91582,"Ordered in what sense?  Gerhard ""Ask Me About System Design"" Paseman 2012.03.18 Gerhard Paseman An ordered tree is a rooted tree in which the order of the subtrees is significant. And how is the degree sequence given? is it ordered as well?  Or is it just a multiset?  Gerhard ""Ask Me About System Design"" Paseman 2012.03.18 Gerhard Paseman sorry for the unclear specification: The degree sequence is ordered as well
 OK so I suppose a path of 5 vertices directed away from an end vertex has degrees 11110 (counting number of children) but directed from an internal vertex 21100. If that is correct then *sequence of outdegrees* would have been clearer to me. so would degree sequence 213451111111 mean the root has two children the one on the left is a leaf and the one on the right has two children  one with 3 leaves on it and one with 4? That would uniquely specify the tree so it must not be that. Can you give an example? the question is not clear at all. could you please give an example of a degree sequence and pref"
91583,"What is unsatisfactory with the definition on Wikipedia? the definition on Wiki is a technical definition: ""is the maximum dimension of a subspace of the tangent space (to any point) on which the curvature is identically zero"" i need more meaningful definition (intuitively meaning) deeper maybe another equivalence of that definition. i feel like this definition is not very practical. A minor addition to Alex's answer: The same geometric characterization goes through in the case of compact symmetric spaces only the assertion about (totally-geodesic) flat submanifolds becomes local and the curvature of the manifold is $\ge 0$ with curvature $>0$ iff the symmetric space has rank 1. "
91591,"Igor: don't the administrators of MO have the ability to ''annihalate'' questions which appear as casts of a graduate student fishing for homework answers?  See http://topospaces.subwiki.org/wiki/Connected_manifold_implies_homogeneous; in particular the last argument is nice: it is easy to see that $Aut(M)$-orbits in $M$ are open so they are also closed so *if the manifold is connected* they cannot be many things. Ok. So on a connected manifold there is at least a homeomorphism. Is it automatic a diffeomorphism too? I guess but I'm not sure. There is a diffeomorphism of $M$ sending $x$ to $y$ if and only if $x$ and $y$ are in diffeomorphic path-components of $M$.  If $M$ is connected you get the hypothesis for free.   This is true for any of the standard structures on manifolds: topological PL or smooth.  It's not true generally when you have more refined structures on manifolds like Riemann metrics.   Mark: the argument can be repeated for diffeos instead of homeos with a little extra work!
 Ryan: You mean i"
91595,"Thanks for that and for your answer. Do you know any example where the curves in the complement of $X$ don't have short length? Regarding the last paragraph - Suppose $\phi$ is pA in all of $S$ and $\sigma$ is pA in $X$ a strict subsurface. The lengths of the curves of $\partial X$ go to zero in $M_{\phi \sigma^n}$ as $n$ goes to infinity. But for curves in the complement of $X$ yet not in the boundary their length does not go to zero. (I edited your post to make the notation in the last paragraph match the previous paragraphs.)"
91598,"I must be missing something: $H_{\omega_2}$ (or any its elementary submodel for that matter) is *not* a model of ZF."
91599,"This is clearly false think about $i=0$... In general you would study this by means of the long exact sequence for relative cohomology and the isomorphism $H^i(S;D) = H^{4-i}(S-D)^\vee$. Using the long exact sequence it is easy to represent the Euler number of S-D by the Euler numbers of S and D but we still cannot represent the Betti numbers of S-D by the Betti numbers of S and D right? At least we cannot find a universal formula... What it is true is that $\sum (-1)^i b_i(S-D)=\sum (-1)^i b_i(S) - \sum (-1)^i b_i(D)$. In fact the topological Euler-Poincaré characteristic is additive as you can see by taking a triangulation of $S$ that contains a triangulation of $D$ as a sub-triangulation (racall that any smooth complex projective variety can be triangulated). "
91604,"Also $\Omega:=\{ y > x^2\log|x| \} $ has $C^1$ boundary and for $h > 0$ the maximal $\rho$ such that $(0h)\in B_\rho\subset \Omega$ is $o(1)$ as $h\to 0$. No. Consider the domain $y>x^2\sqrt{sin(1/x)^2+x^{100}}$ near 0 (in other words make a sequence of ""almost angles"" flattened by some factor to ensure that you stay $C^1$ at the limiting point.  Thank you for your examples.
"
91608,"Don't have an answer yet but this might help.
$x_1 x_2 \ldots x_n$ has no more than one $x$ differing from unity is equivalent to $\forall (ij) (x_i-1)(x_j-1) = 0$"
91610,"Maybe you find some useful information (like the answer for 1) in the (answers to the) related questions http://mathoverflow.net/questions/69578/what-invariants-of-a-matrix-or-representation-can-be-used-to-find-its-gln-z-con and http://mathoverflow.net/questions/77133/conjugacy-in-gln-mathbb-z"
91617,"I don't understand the first sentence of this question. The central character of $\pi$ is not a representation of $G$ it is a 1-dimensional representation of $Z$ that in some cases may not be extendable to a representation of $G$ at all (e.g. if $\pi$ is the 2-dimensional irred representation of the dihedral group $D_8$). The question seems to be saying ""we can obviously reduce the representation theory of $G$ to the representation theory of $G/Z$ so why do these automorphic people do it another way?"". But I think the argument reducing to $G/Z$ doesn't work. This is a good argument I was actually thinking to much in the context say of $GL(n)$ where the above argument works but I see now that this is special to matrix groups;) Thanks for pointing out. I don't think it's true for $GL(n)$. Can you explain more? I think that what I said above applies just as well to $GL(n)$. You can't split off the centre as a quotient. I have assumed the direct integral decomposition $L^2(G) = \int^\oplus_{\widehat{Z}} Ind_Z^G \"
91622,"I just wanted to add the consequences. I would like to define a minimal polynomial of an element $m\in M$ as a generator of its Annihilator. However since $R$ is not a PID that ideal might a priori not have a single generator. 

Using Davids answer we know that whenever $p\in Ann(m)$ so is the product of its irreducible factors with leading coefficient $\pm 1$.
Although division with rest is in gerenal not possible in $R$ it is possible it one devides by a polynomial with leading coefficient $\pm 1$. With this one can show that $Ann(m)$ is indeed principal and hence we can pick a generator. Maybe the term ""minimal polynomial"" is not good. It might not be irreducible and so on."
91624,"For what values of $k$ do you know that it is a complete residue system modulo $3^k$?  I've tested the conjecture by computer for all m up to 3^5. ---M.E."
91635,"When you say ""Alors"" up there you clearly do not mean ""therefore"".  Perhaps you mean ""indeed"" since what follows is quite a strong assertion. What is the norm of a Pisot number? Anthony. This is the norm of an algebraic integer the product of the number with its Galois conjugates; therefore a rational integer."
91638,"Can you be more specific  about the complex $\mathcal{L}^\bullet$?   The answer depends on the differentials. If all the differential are zero the answer is the complex itself.    For other differentials you can expect a different answer."
91639,"This “fully formal ETCS” is quite a mess but from what I recall they intend to formulate the theory in a sequent calculus and use $\vdash$ instead of a sequent arrow. That is you should read it as a plain implication. And you should also read the last conjunction as implication. ""This fully formal ETCS is quite a mess"" -- would you care to amplify Emil?  Where do I start? I already mentioned that it is presented in a confusing way as a sequent calculus instead of a list of axioms. The language of the theory is chosen in an unsystematic haphazard way: all concepts of the theory are definable from the composition predicate nevertheless the signature includes a random selection of various defined concepts appearing in the axioms. These concepts are not presented with simple defining axioms but a list of properties (which would be equivalent to the defining axiom were it not for errors). This leads to an explosion of the number of axioms ... ... and to various mistakes: for example there are a whole bunch of "
91643,"Based on your comment on Francesco Polizzi's answer you have stated this wrong. You should say something like ""Can we construct a morphism $X \to \mathbb P^1$ such that the ramification locus is the divisor of some $n−form$ on $X$?

Do you want to count ramification with multiplicity or without? You're right! Without multiplicity at first. I'll take care of multiplicities later. Why did you delete this question? It's better if I figure it out by myself maybe. I did not mean to offend and am grateful to Francesco for his helpful answer."
91646,"Conway *ONAG* end of Chapter 4 says ""The field **No** is really irrelevant to nonstandard analysis."""
91648,"Does this not follow from the simple recursion for the continuant? I do not know. Does it? Could You show that?
 I develop my own way do generate it - from simple linear algebra... - let me explain in the post. Here is simplified and compact version of sage worksheet: http://sagenb.com/home/pub/4603/"
91649,"To help answer your second question if $H$ is a Sylow subgroup of $G$   then a Sylow subgroup of the inverse image of $H$ maps surjectively onto $H$ and is a subgroup of a Sylow subgroup of $H$. So $H$ is a quotient of a subgroup of a Sylow subgroup of $GL_2(q)$ so it's ""smaller"" than a Sylow subgroup of $GL_2(q)$ so you can use Geoff's Ralph's and my calculations to show that a group containing a large or non-abelian Sylow subgroup does not admit such a surjection."
91650,"the 'algebraic k-theory' tag might be a bit pretentious. please get rid of it if you feel it is not appropriate. (I do not understand higher k-groups at all) $K_0$ is also $K$-theory albeit a very small bit of it ;) Try the following: $K_{0}(X)$ is filtered by the dimension of support and the statement that can be found in Fulton is that the associated graded tensor $Q$ is isomorphic to Chow tensor $Q$. Under some hypotheses (smooth and proper are sufficient but probably something weaker would work if formulated correctly) you can put a `Mukai form' on Chow so that the Mukai vector map $\v:Ch(?)\sqrt{td(X)}$ respects the pairing (basically this needs Riemann-Roch).  Then I suppose that you get an isometry  between the associated graded of $K_{0}(X)$ tensor $Q$ and Chow tensor $Q$ and so numerical groups should match up. I haven't thought this through carefully though."
91656,"The difference of two such functions will be a cusp form of weight 0 on the full modular group -- i.e. 0 (I think). alpoge: That's nice.  The computational approach is to use the theorem that $f(z)$ is a polynomial in $j$.  Start with $j^m$ and for each $k=m-1m-2m-3\ldots0$ use the vanishing of the $q^{-k}$ coefficient to determine the coefficient of $j^k$.  At the end you've found the polynomial and proven it unique."
91657,"That (SL$_2(\mathbb Z) \ltimes \mathbb Z^2 \mathbb Z^2$) has relative property (T) was actually first explicitly shown by Margulis (Ergod. Th. & Dynam. Sys. 2:383–396 1982). Thanks!  Since I'm not that familiar with the language that paper is couched in could you maybe point out which result there is equivalent to relative (T) for $(SL_2(\mathbb{Z}) \ltimes \mathbb{Z}^2 \mathbb{Z}^2)$? Freddie:  Lemma 1 in his paper shows that (SL$_2(\mathbb R) \ltimes \mathbb R^2 \mathbb R^2$) has relative property (T) (which was already implicit in Kazhdan's original paper).  I am mistaken in that he does not seem to explicitly state the case when $\mathbb R$ is replaced by $\mathbb Z$. Jesse: right he then says some things about finite covolume lattices which I thought might have given the result for $\mathbb{Z}$ implicitly but it's possible it says something subtly different.

Looking again Shalom cites Burger's 1991 paper (Kazhdan constants for $\mathrm{SL}_3(\mathbb{Z})$) who doesn't appear to cite anyone else so I th"
91663,"This is an easy corollary of the well-known simplicial approximation theorem. But isn't the simplicial approximation theorem (at least as I know it) a statement about simplicial complexes and not about simplicial spaces? See also this question.  sorry for the broken link. I meant: http://mathoverflow.net/questions/90480/simplicial-approximation-for-simplicial-spaces The property stated above is not correct (as suggests the link). What is true is that there exists another good cover $U'$ of $X$ and a morphism of simplicial spaces $U'_\bullet\to Z_\bullet$ whose realization is homotopic to $f$ under the weak homotopy equivalences $|U_\bullet|\sim X\sim |U'_\bullet|$. Ulrich: Sorry I took simplicial complex for simplicial space. Fernando: No problem. Maybe there is some variant of the simplicial approximation theorem that works in this case but the only thing I can find is the work by Jardine who only works with simplicial sets."
91666,"Are you just looking for something like Buchberger's algorithm? http://en.wikipedia.org/wiki/Buchberger%27s_algorithm Just a thought - maybe you should try doing the calculations over a finite field with 9 elements? That would probably make the coefficients occurring in your polynomials much easier to store. (For instance the polynomial F_i simply becomes x_i^9-x_i.) You might try using Magma which has a really great implementation of the Faugère F4 algorithm in its Gröbner basis routines (much better than any other system I've used although I can't claim to be an expert).  Zeb's comment about finite fields is also important: Gröbner bases over the rationals can have extremely complicated coefficients which should be avoided when possible. also posted http://math.stackexchange.com/questions/121387/calculating-groebner-basis-for-sudoku  I suppose implementation of Buchberger or analog algorithms are faster in Maple than in an implementation that I write myself.

I am looking for a trick (odering of my argum"
91672,"Kyoji Saito has papers on various eta product identities... I am not sure this is relevant just a comment."
91673,"Do you mean just $l_1(x)$ not $l_1(X^*)$? I think this is true as a special case of results concerning the dual of an injective tensor product being sometimes equal to the projective tensor product of the duals. However this is something I ""know of"" rather than ""know"" if you see what I mean so I'll just stop here and wait for true experts to weigh in. Also how did the question arise? (I am not sure whether a hint or explanation would be more useful than a mere reference.) This is an easy exercise.  I cannot imagine what your difficulty might  be.  If you describe what you tried and where you got stuck perhaps someone can help. 
I'm studying an article an the author seems to use this argument. See he writes
\begin{equation}
c_0 (\ell_2)^*** \approx \ell_\infy(\ell_2)^*.
\end{equation}

I've already proven that $\ell_p(X)^* \approx \ell_q(X^*)$ where $1 < p < \infty$ and $q$ is the conjugate of $p$. I also proved that $\ell_1(X)^* \approx \ell_\infty(X^*)$.

I think I can prove that $c_0(X)^*=\ell_1(X^*)$ if I "
91676,"Could you provide a bit more explanation for those of us who are not number-theory experts? Hi Joel. There are many intuitions about what ramification means but here is the easiest definition. Let $O_K$ be the integral closure of $\mathbb{Z}$ in $K$. Then since $O_K$ is a Dedekind domain you can write $pO_K$ as a product $\mathfrak{p}_1^{e_1}...\mathfrak{p_n}^{e_n}$ where the $\mathfrak{p_i}$'s are different prime ideals of $O_K$. The prime $p$ is said to be unramified if $e_1=...=e_n=1$ (i.e. if no prime ideal appears more than once in the decomposition of $pO_K$). The most intuitive kind of ramification is by taking roots of $p$ (e.g. $\mathbb{Q}(\sqrt{2})$ ramifies at $2$) but ramification can appear in more subtle ways like this: the prime $2$ ramifies in $\mathbb{Q}(i)$. (in scheme theory this number-theoretic notion of ramification becomes the same as the geometric notion of ramification of maps between varieties.) I am far from an expert in logic but my gut feeling is that the algorithm on p.28 of the "
91681,"Could the voter to close please explain her/himself?  This question is pretty far from my area of expertise so I can't really tell if it's appropriate.  "
91682,"An approach which I thought was to try and use heat semigroups to obtain regularisation. Let $\Delta = \rm{div}\nabla$ and $\tilde{\Delta} = \tr\nabla \tilde{\nabla}$. Both these operators are self-adjoint. Set $L = \sqrt{\Delta}$. Then for $u \in \rm{dom}(\tilde{\nabla})$ 

$$\|\tilde{\nabla}\e^{-tL}u\| = \|\tilde{\Delta} \e^{-tL}u\|.$$

The only problem is that I don't know if $\tilde{\Delta}$ will commute with $e^{-tL}u$. If $L = \sqrt{\tilde{\Delta}}$ then it will but I don't know if $\e^{-tL}u$ can be identified with a smooth section? (I don't know this for the original $L$ either!)"
91683,"A $\mu_n$-torsor isa special kind of $\mathbb G_m$ torsor which is the same thing as a line bundle. Use that map. (If unknown's name were Luke Will could have written «Use that map Luke»...) Will. Your assertion might be misleading. E.g. if $X$ is $\mathbb A^1_{\mathbb C}\setminus\{0\}$ there is no non-trivial $\mathbb G_m$ torsor and there are of course non-trivial $\mu_n$-torsors.
More generally the Kummer exact sequence tells us that $H^1(X_\mu_n)$ is an extension of the $n$-torsion of $H^1(X\mathcal O_X^\times)$ by the $n$-cotorsion of $H^0(X\mathcal O_X^\times)$. The point in Milne's assertion is to interpret this extension as classifying isomorphism classes of ""suitably enriched"" $\mathbb G_m$-torsors. unknown. To expand on Will's first comment start with P as in your question and choose a trivialisation $\mu_n\simeq P^{\otimes n}$. Then put $L:=P\times^{\mu_n}\mathbb G_m$ the induced $\mathbb G_m$-torsor. Your trivialision of $P^{\otimes n}$ will induce a trivialisation $\phi$ of $L^{\otimes n}\simeq"
91685,"That formula can't be quite right since the term on the left is $1$. Presumably you're off by a factor of $|G|$? The quaternions and $D4$ realize that bound. A nice version would be to ask this for finite loops or quasigroups. Gerhard ""Ask Me About System Design"" Paseman 2012.03.19 Yeah I dug up the article by Gustafson.  This question appears as an exercise.  Both groups you mention have order 8. Any group with center of index 4 realizes this bound. (This is an iff). Robert Guralnick and I have a Journal of Algebra Article called ""On the Commuting Probability in Finite Groups""  (~2006) where we discuss at some length links between the commuting probability and character theory among other things. Much of the paper is reasonably elementary including a proof that that the commuting probabilty tends to $0$ as $[G:F(G) \to \infty$ where $F(G)$ is the largest nilpotent nomal subgroup of the finite group $G.$ I am not sure whether this paper would help for other algebraic systems though."
91691,"You should tell us what your definition of Calabi-Yau manifold is."
91692,"If $a = 1$ this is definitely an open problem. See also the recent question http://mathoverflow.net/questions/91423/gaussian-prime-spirals http://en.wikipedia.org/wiki/Landau's_problems"
91693,"Cross-posted on math.SE: http://math.stackexchange.com/questions/122419/uniqueness-of-super-godel-numbers-of-varphi-and-neg-varphi"
91696,"Dear Harry I don't mean to be rude but you have really been asking a flurry of questions these last few days! I would suggest both that you mull questions over in your mind and search the literature a bit more before asking here (it builds character) and that you make sure to take the time to digest the answers you have received.  Alright. I will. Over nonperfect fields there are nontrivial torsors for unipotent groups e.g. Exercise (3) top of p. 130 Serre's ""Galois Cohomology"" Just adding to Jason's comment that over perfect fields the torsors are indeed trivial. Also an expert reminded me that if one allows non-smooth ""unipotent"" groups and torsors in the fppf topology rather than the etale topology then there are many other examples. Ok. That's helpful. Thanks."
91700,"Of course thanks. This doesn't qualify as a direct proof but (i) can be deduced as a special case of a different general result for Banach algebras and the hypothesis of complete positivity can be dropped. See the abstract of *Maps preserving zero products* J. Alaminos M. Brešar J. Extremera A. R. Villena. Studia Math. 193 (2009) 131-159. http://dx.doi.org/10.4064/sm193-2-3 (To apply the result mentioned there note that any unital C*algebra is linearly spanned by the unitaries). IIRC their proof rests on the fact that the diagonal subgroup of ${\mathbb T}\times{\mathbb T}$ is a set of synthesis Yemon: That's interesting since in particular positivity comes for free from orthogonality-preserving + self-adjoint (at least if we assume that $A$ is unital).  I'm not sure though if these are enough to give complete positivity. Don't you mean $\phi(a)\phi(b)=0$ in the first paragraph? Also note that the definition of ""orthogonal"" in the cited paper is more complicated: $a \perp b$ iff $ab=ba=a^* b = a b^* = 0$. I s"
91702,"What if you take the $q$-coordinate on the complex upper half plane? Its differential gives a differential form which is defined on the modular curve $X(1)$. I don't think this is algebraic but I might be wrong. More generally if you uniformize your Riemann surface $X=E-0$ you can construct coordinates $z$ around the cusps by using exponential maps. These aren't algebraic but they give differential forms $dz$."
91710,"I added the obvious tag ""quadratic-forms"". What have you done so far? Typing the title into google gives a lot of results. So what? Indeed. For instance you could look at this: http://www.jstor.org/stable/2372942 While indeed you could have put more work into this question I feel obligated to mention that maybe the biggest tool in the study of quadratic forms over a field of char $\ne 2$ is the bijection with certain bilinear forms. Over a field of char $=2$ there can be many quadratic forms to a single bilinear form. Therefore one surprising place to start if you know some alg. geom is the theory of theta characteristics where you fix the Weil pairing on an abelian variety as your bilinear form."
91712,"Yes true. Thanks for pointing this out. You can generalize ""shellable"" to spherical i.e. all homology groups are trivial except the one in the top dimension. The dimension of $k$'th homology group is bounded by the dimension of $k$'th chain group which is equal to number of $k$-simplices. So the Euler characteristic being an alternating sum of these dimensions is bounded by $N$. Boris A facet is a maximal face. The number of faces can be exponential in the number of facets. For example the boundary of the $n$-dimensional simplex has $n+1$ facets but about $2^n$ faces. Oops I misread the question. $N$ is the number of facets not the number of faces."
91713,"Related: http://mathoverflow.net/questions/6019/calculating-the-most-helpful-review"
91716,"Because he's interested in models of linear logic I'm going to speculate that Erik wants his symmetric monoidal category to *not* be cartesian.  But what about $T(A)=$ the cofree comonoid on $A$? Reminds me of the linear/non-linear adjunction style of denotational semantics for linear logic. I was never able to make that work to my satisfaction either. By ""monoidal"" I mean lax monoidal not strong monoidal and by ""a functor on $\mathbb{C}$ I mean an endofunctor on $\mathbb{C}$.

Mike is absolutely correct. I'd prefer for the symmetric monoidal category to not be cartesian. Although now that I think about it I forgot to mention that it should be a symmetric monoidal closed category.

Technically it's still a light linear category if it's cartesian but it's not very interesting as a model of LLL. The same goes for when $S$ is the identity (it gets closer to a model for ordinary linear logic in that case). (I'll look into Mike's suggestion when I have a few free minutes.) Erik guess Mike means $C$ symm monoidal c"
91717,"Have you looked in the literature on quantales? A quantale is the same as an idempotent semiring except that quantales are required to have all (not just finite) joins and correspondingly multiplication has to distribute over all joins."
91723,"Thank you for your response. See my EDIT above. Would you mind elaborating on the definition of the line bundle $[\beta]$? Did you try applying the projection formula from $X\times_k B \to A\times_k B$?"
91734,"According to a conjecture all Cayley graphs contain HP and few examples not containing HC are known: http://garden.irmacs.sfu.ca/?q=op/hamiltonicity_of_cayley_graphs"
91736,"Why are you interested in such examples? to apply for grants Have you looked at the paper Fourier Mukai Transforms and Applications to String Theory by Bjorn Andreas and Daniel Hernandez Ruiperez? (It was the first thing that popped up when I Googled those words) I saw a paper on black hole entropy and FM-transform. So I was amazed by the extent of applicability of algebraic geometry and I was looking for further examples.Yosemite: I don't need grants :)."
91742,"Have you tried the following: Place the surface so that $x = (000)$ and the tangent plane at $x$ is spanned by the $xy$ plane. Then the surface can be parameterized locally as a graph $z = h(xy)$. You can then find a formula for $F$ in terms of $h$ ad $x$ and $y$ (my notation not yours) that you should be able to analyze. Deane Yang: Thanks for your comment. I am able to get something like 
$$F_{12}=\frac{-xy(xh_x+yh_y)}{(x^2+y^2+h^2)^{3/2}}.$$ Due to the root term in the denominator I guess the the function can not be smooth. It seems that there is no choice but calculate $\frac{\partial F}{\partial x}$ and see what's $\lim_{(xy)\to(00)}\frac{\partial F}{\partial x}$. On the other hand however if the function is smooth I can't imagine what $\frac{\partial^n F}{\partial x^n}$ would look like.
 Oops $(xh_x+yh_y)$ should be $(xh_x+yh_y-h)$ above.
 Yes you should be able to show that if $h$ is smooth and vanishes at the origin then $F_{12}$ cannot be smooth due to the $3/2$ power."
91745,"Finite morphisms are affine thus everything may be reduced to the affine case. Have you considered this case? Here $f_*$ is just a forgetful functor."
91758,"Not getting an answer on m.se is not sufficient reason for asking it here. Anyway you should edit in a link to the m.se version.  Actually it doesn't seem trivial at all (except the $n=2$ case when the answer is $2$ if $a_1=a_2$ $1$ if $|a_1-a_2|=1$ and $0$ otherwise). When the question is well-posed I vote to close without any comment if I know the answer and just find the question too trivial to waste my time on. However here I have no idea whether there is a reasonably nice formula (to write a monstrous sum is never a problem) so if somebody could enlighten me before voting to close I would appreciate it.  You might find http://oeis.org/A110706 worth a look.  It gives an explicit formula for equal numbers of three objects."
91760,"This is an easy exercise I used to give to undergraduate students of algebraic topology. The quotient space inherits a cell structure with only one vertex from the dodecahedron. The fundamental group can therefore be easily computed from the cell decomposition in the usual way. Well I don't remember now whether the inherited cell structure has exactly one vertex or maybe more but this is not really important for the computation. Fernando: I think the question is not ""how does one compute a 
presentation of $\pi_1(X)$"" but why the presentation is a 
presentation of the binary icosahedral group. 
In particular why it finite (and of order 120). I don't know any simple way to see this. Have you looked at http://en.wikipedia.org/wiki/Binary_icosahedral_group and tried to map $a\ldotsf$ to some unit quaternions? I believe that there is the following approach: In $SO(3)$ there is a group $G$ of order $60$ symmetries of the dodecahedron. Thinking of $SO(3)$ as a Riemannian manifold the twelve elements of $G$ closest "
91765,"These are had questions! You probably wan to restrict to irreducible groups in 1) and 2) (in 1) that's intended to mean ireducible as a rational linear group). Question 2) is equivalent to determining the finite subgroups of ${\rm GL}(n\mathbb{Q})$ up to equivalence. For example Feit determned the finite irreducible subgroups of ${\rm GL}(11\mathbb{Q})$ prior to the classification of finite simple groups. Question 2) is more amenable to attack at least for irreducible groups. In the irreducible case the prime factorization of $n$ is relevant as well as the size. It's easier for prime $n$"
91766,"It's in the last volume of Spivak's book no? What's wrong with Chern's paper? Quote from Chern: ""It helps to be vague with bundles.""  Check out Bryant's answer to this question:
http://mathoverflow.net/questions/84521/a-question-on-generalized-gauss-bonnet-theorem Agol: yes that's probably the best reference..."
91767,"I know that Laurent Bartholdi has spent some time making a program that computes minimal A-inf structures on Ext-algebras (mainly in the context of group cohomology). The problem is that this A-inf structure is highly non-unique and that once you have it in front of you there are still a bunch of questions that you can't really answer. The Magma implementation of $A_\infty$ structures on group cohomology is described in the Magma documentation here http://magma.maths.usyd.edu.au/magma/handbook/text/904 Thx mt for the reference. I have edited the question accordingly.

Andre do you know if Laurent Barholdi published his code somewhere? I think that the non-uniqueness makes it even more desireable to not do the computations by hand ;)"
91780,"Your chances of getting an answer to this question might be higher on http://cstheory.stackexchange.com/"
91785,"One thing which becomes painful in terms of spectral sequences is what happens when you compose *three* functors. On the other hand when you want to actually compute something spectral sequences are your only friend mostly. Grothendieck's spectral sequence is just a chain rule. On the one hand you have the derivatives of the composition on the other hand you have a 'formula' (the spectral sequence) in terms of the composition of the derivatives. "
91786," Allen Knutson: Indeed in this theory induction stands for a right adjoint of restriction not a left adjoint as one might expect from discrete groups. Note that these induction functors are not the usual ones one might expect from discrete groups or else the RHS would be infinite-dimensional.

It's not an answer but I'm pretty sure that this module was considered in one of Littelmann's path model papers. These $H^0$ for line bundles are basically Demazure modules and the Lakshmibai-Seshadri-Littelmann model for them involve paths that move in directions $w\mu w_1\mu w_2\mu ... 1\mu$ for some chain $(w_i)$ in Bruhat order possibly skipping some steps. The $Q(\mu)$ then have a path model where one does not skip the original $w$-step. Maybe you'd like the following point of view for inductive study: $H_w \equiv \oplus_{v\leq w} Q_v(\mu)$ as $T$-representations. This is based on the fact that $\partial X_w$ is Frobenius split so every intersection one meets (when trying to do Mobius inversion) is reduced."
91787,"I do not have an answer just few remarks. Answer is positive if $M$ is homogeneous (by using the developing map to the model homogeneous space). It is probably also positive for surfaces (using Gauss-Bonet formula but I did not check the details). In general I expect negative answer but it is hard to construct an example. One can first try to construct a locally $CAT(0)$ example which is simply-connected and where every two points are connected by a minimizing geodesicbut even this is hard.  In the case $n=2$ I meant the question about injectivity of the exponential map since the topological statement is clear.  Cartan-Hadamard does hold for some classes of incomplete nonpositively curved manifold see Bowditch'es paper  http://projecteuclid.org/euclid.pjm/1102366182 Pacific J. Math. (1996) Igor: nice reference!"
91789,"I googled it and find at the introduction of the paper (Denis Luminet Alain Valette Faithful Uniformly Continuous Representations of Lie GroupsJ. London Math. Soc. (1994) 49 (1): 100-108.) said the following: Although any connected real lie group G is locally isomorphic to some linear group No nontrivial covering group of $SL_2(R)$ is linear.  For reference this was asked (and answered in the same traditional form!) at http://math.stackexchange.com/questions/122612/non-linear-lie-groups
 This is a special case of a question that was already asked."
91790,"is there any reason to expect this to be true? Is there a non-trivial example where it is true? Hint: If you forget all the coordinates from X and Y the first space maps to a triangle and the second maps to a square; try to find a homeomorphism between those that preserves the type of preimage. (This may be a compactly-generated hint.) Isn't this homework ? Can you prove or disprove it when $X=Y=[01]$ ? It´s not a homework I came uo with this problem when I was traying to understand the proof of a Proposition. This is the Proposition I need and where I began to ask myself if this question is true

http://mathoverflow.net/questions/91796/neighbourhood-of-a-point-in-the-relative-interior-of-a-cell-in-a-convex-cell-comp"
91792,"There are other ways of describing valid processes not just logical and they are not ""incorrect"".  You need to specify your goal in such an endeavour before making such statements.  If your goal is to say that valid reasoning is the only way to reason with validity about systems and processes well I suppose that logically follows.  Much as I enjoy mathematics and mathematical logic I prefer to live in a richer world where one can do more with systems than just reason about them in a formalizable fashion.  Gerhard ""Ask Me About System Design"" Paseman 2012.03.20"
91799,"Isn't this rather argumentative? Depends on what you mean by ""argumentative"". We all agree that the question cannot be settled the on purely ""axiomatic/deductive"" playground. The interesting thing however is that while AC is commonly (but not universally) accepted because it enables us to prove many useful down to Earth things that would be undecidable otherwise and rejected by some because it brings up a few clear monsters like Banach-Tarski the implications of CH or its negation in the ""everyday math"" are much less transparent. So the question is ""can we get something our intuition revolts against from negating CH?""
 I suggest the math-philosophy tag.  Link to ""Is the dream solution to the continuum hypothesis attainable?"" by Joel David Hamkins: http://arxiv.org/abs/1203.4026"
91801,"De Rham cohomology is not a metric object! yes I know. I think I put too much data. But just ignore the metric. is it one dimensional ? Have you tried an example? Like a 1-dimensional manifold with boundary? In other words a bounded closed interval. yes and I think it might work. it is one dimensional. but what about the general case ? It is one-dimensional? What's an example of a closed 1-form on the interval that is not exact? yes well youre right its zero dimensional. There is a true statement here which is that if $M$ is oriented connected and compact without boundary then $H^n(M) \cong \mathbb{R}$. There are also other true variants of this statement. But it sounds like you should think more about what you want."
91803,"math.stackexchange.com would be a good website for your question.  I think it would be a good idea to put a little more effort into it and list the definitions you're referring to.  People likely do not have the textbooks you're referring to on hand.  I thought this had been answered in 

http://mathoverflow.net/questions/74863/what-does-actually-being-a-cw-complex-provide-in-algebraic-topology"
